"","X1","Textbox87","Textbox82","nat_definition4","region_name_3","textbox37","Category3","textbox39","Assur_DestinationCity1","Cases3","Cases4"
"1284",48253,"From: 01 Jan 2009","To: 31 Dec 2009","Nevada",2009,653,"Afghanistan",9,"Las Vegas",9,79942
"1285",95391,"From: 01 Jan 2010","To: 31 Dec 2010","Nevada",2010,467,"Bhutan",27,"Las Vegas",27,71361
"1286",100836,"From: 01 Jan 2011","To: 31 Dec 2011","Nevada",2011,383,"Azerbaijan",2,"Las Vegas",2,51458
"1287",6253,"From: 01 Jan 2012","To: 31 Dec 2012","Nevada",2012,458,"Bhutan",48,"Las Vegas",48,66292
"1288",21698,"From: 01 Jan 2013","To: 31 Dec 2013","Nevada",2013,569,"Afghanistan",1,"Las Vegas",1,66066
"1289",27375,"From: 01 Jan 2014","To: 31 Dec 2014","Nevada",2014,505,"Azerbaijan",15,"Las Vegas",15,72820
"1290",54258,"From: 01 Jan 2015","To: 31 Dec 2015","Nevada",2015,648,"Afghanistan",19,"Las Vegas",19,66517
"1291",11933,"From: 01 Jan 2016","To: 31 Dec 2016","Nevada",2016,899,"Afghanistan",26,"Las Vegas",26,96874
"1292",1274,"From: 01 Jan 2017","To: 31 Dec 2017","Nevada",2017,273,"Afghanistan",26,"Las Vegas",20,33368
"1293",17802,"From: 01 Jan 2018","To: 31 Dec 2018","Nevada",2018,226,"Afghanistan",19,"Las Vegas",7,22874
"1294",32330,"From: 01 Jan 2019","To: 31 Dec 2019","Nevada",2019,169,"Afghanistan",19,"Las Vegas",19,27514
"1295",60004,"From: 01 Jan 2002","To: 31 Dec 2002","New Hampshire",2002,279,"Afghanistan",19,"Concord",13,30289
"1296",108978,"From: 01 Jan 2003","To: 31 Dec 2003","New Hampshire",2003,263,"Afghanistan",38,"Concord",38,32235
"1297",72280,"From: 01 Jan 2004","To: 31 Dec 2004","New Hampshire",2004,633,"Afghanistan",9,"Concord",9,56342
"1298",78681,"From: 01 Jan 2005","To: 31 Dec 2005","New Hampshire",2005,266,"Afghanistan",9,"Concord",4,51897
"1299",89836,"From: 01 Jan 2006","To: 31 Dec 2006","New Hampshire",2006,210,"Burundi",13,"Concord",5,39552
"1300",84505,"From: 01 Jan 2007","To: 31 Dec 2007","New Hampshire",2007,252,"Afghanistan",3,"Concord",3,47753
"1301",42233,"From: 01 Jan 2008","To: 31 Dec 2008","New Hampshire",2008,610,"Bhutan",367,"Concord",193,64733
"1302",48269,"From: 01 Jan 2009","To: 31 Dec 2009","New Hampshire",2009,670,"Bhutan",569,"Concord",263,79942
"1303",95411,"From: 01 Jan 2010","To: 31 Dec 2010","New Hampshire",2010,434,"Afghanistan",1,"Concord",1,71361
"1304",100849,"From: 01 Jan 2011","To: 31 Dec 2011","New Hampshire",2011,484,"Bhutan",444,"Concord",202,51458
"1305",6268,"From: 01 Jan 2012","To: 31 Dec 2012","New Hampshire",2012,371,"Bhutan",209,"Concord",127,66292
"1306",21713,"From: 01 Jan 2013","To: 31 Dec 2013","New Hampshire",2013,382,"Bhutan",143,"Concord",89,66066
"1307",27392,"From: 01 Jan 2014","To: 31 Dec 2014","New Hampshire",2014,344,"Bhutan",90,"Concord",59,72820
"1308",54281,"From: 01 Jan 2015","To: 31 Dec 2015","New Hampshire",2015,428,"Bhutan",67,"Concord",31,66517
"1309",11957,"From: 01 Jan 2016","To: 31 Dec 2016","New Hampshire",2016,619,"Afghanistan",5,"Concord",5,96874
"1310",1297,"From: 01 Jan 2017","To: 31 Dec 2017","New Hampshire",2017,212,"Bhutan",69,"Concord",47,33368
"1311",17819,"From: 01 Jan 2018","To: 31 Dec 2018","New Hampshire",2018,196,"Bhutan",6,"Concord",6,22874
"1312",32348,"From: 01 Jan 2019","To: 31 Dec 2019","New Hampshire",2019,193,"Burma",5,"Nashua",5,27514
"1313",60035,"From: 01 Jan 2002","To: 31 Dec 2002","New Jersey",2002,390,"Afghanistan",22,"Atlantic City",7,30289
"1314",109002,"From: 01 Jan 2003","To: 31 Dec 2003","New Jersey",2003,668,"Afghanistan",22,"Atlantic City",5,32235
"1315",72304,"From: 01 Jan 2004","To: 31 Dec 2004","New Jersey",2004,680,"Afghanistan",8,"Elizabeth",6,56342
"1316",78704,"From: 01 Jan 2005","To: 31 Dec 2005","New Jersey",2005,728,"Afghanistan",1,"Saddle Brook",1,51897
"1317",89858,"From: 01 Jan 2006","To: 31 Dec 2006","New Jersey",2006,500,"Belarus",6,"Elizabeth",3,39552
"1318",84521,"From: 01 Jan 2007","To: 31 Dec 2007","New Jersey",2007,586,"Belarus",4,"Vineland",4,47753
"1319",42255,"From: 01 Jan 2008","To: 31 Dec 2008","New Jersey",2008,765,"Afghanistan",11,"Cherry Hill",6,64733
"1320",48284,"From: 01 Jan 2009","To: 31 Dec 2009","New Jersey",2009,1210,"Bhutan",195,"Elizabeth",13,79942
"1321",95427,"From: 01 Jan 2010","To: 31 Dec 2010","New Jersey",2010,752,"Afghanistan",2,"Ogdensburg",1,71361
"1322",100855,"From: 01 Jan 2011","To: 31 Dec 2011","New Jersey",2011,254,"Afghanistan",5,"Elizabeth",5,51458
"1323",6280,"From: 01 Jan 2012","To: 31 Dec 2012","New Jersey",2012,337,"Bhutan",18,"Camden",7,66292
"1324",21732,"From: 01 Jan 2013","To: 31 Dec 2013","New Jersey",2013,424,"Afghanistan",5,"Jersey City",2,66066
"1325",27408,"From: 01 Jan 2014","To: 31 Dec 2014","New Jersey",2014,347,"Bhutan",4,"Hamilton",1,72820
"1326",54303,"From: 01 Jan 2015","To: 31 Dec 2015","New Jersey",2015,328,"Afghanistan",9,"Elizabeth",1,66517
"1327",11981,"From: 01 Jan 2016","To: 31 Dec 2016","New Jersey",2016,601,"Afghanistan",22,"Elizabeth",13,96874
"1328",1314,"From: 01 Jan 2017","To: 31 Dec 2017","New Jersey",2017,253,"Afghanistan",6,"Highland Park",6,33368
"1329",17828,"From: 01 Jan 2018","To: 31 Dec 2018","New Jersey",2018,204,"Afghanistan",2,"Elizabeth",1,22874
"1330",32356,"From: 01 Jan 2019","To: 31 Dec 2019","New Jersey",2019,228,"Afghanistan",11,"Highland Park",7,27514
"1331",60133,"From: 01 Jan 2002","To: 31 Dec 2002","New Mexico",2002,94,"Afghanistan",24,"Albuquerque",24,30289
"1332",109109,"From: 01 Jan 2003","To: 31 Dec 2003","New Mexico",2003,41,"Afghanistan",1,"Albuquerque",1,32235
"1333",72415,"From: 01 Jan 2004","To: 31 Dec 2004","New Mexico",2004,70,"Afghanistan",2,"Albuquerque",2,56342
"1334",78784,"From: 01 Jan 2005","To: 31 Dec 2005","New Mexico",2005,89,"Afghanistan",1,"Albuquerque",1,51897
"1335",89927,"From: 01 Jan 2006","To: 31 Dec 2006","New Mexico",2006,82,"Afghanistan",1,"Albuquerque",1,39552
"1336",84572,"From: 01 Jan 2007","To: 31 Dec 2007","New Mexico",2007,150,"Burma",3,"Albuquerque",1,47753
"1337",42337,"From: 01 Jan 2008","To: 31 Dec 2008","New Mexico",2008,192,"Bhutan",15,"Albuquerque",15,64733
"1338",48358,"From: 01 Jan 2009","To: 31 Dec 2009","New Mexico",2009,165,"Bhutan",24,"Albuquerque",24,79942
"1339",95508,"From: 01 Jan 2010","To: 31 Dec 2010","New Mexico",2010,197,"Bhutan",32,"Albuquerque",32,71361
"1340",100901,"From: 01 Jan 2011","To: 31 Dec 2011","New Mexico",2011,136,"Afghanistan",7,"Albuquerque",7,51458
"1341",6317,"From: 01 Jan 2012","To: 31 Dec 2012","New Mexico",2012,248,"Afghanistan",6,"Albuquerque",6,66292
"1342",21803,"From: 01 Jan 2013","To: 31 Dec 2013","New Mexico",2013,239,"Afghanistan",31,"Albuquerque",31,66066
"1343",27450,"From: 01 Jan 2014","To: 31 Dec 2014","New Mexico",2014,180,"Afghanistan",4,"Albuquerque",4,72820
"1344",54345,"From: 01 Jan 2015","To: 31 Dec 2015","New Mexico",2015,194,"Afghanistan",70,"Albuquerque",70,66517
"1345",12031,"From: 01 Jan 2016","To: 31 Dec 2016","New Mexico",2016,411,"Afghanistan",71,"Albuquerque",71,96874
"1346",1348,"From: 01 Jan 2017","To: 31 Dec 2017","New Mexico",2017,51,"Dem. Rep. Congo",44,"Albuquerque",44,33368
"1347",17858,"From: 01 Jan 2018","To: 31 Dec 2018","New Mexico",2018,95,"Afghanistan",19,"Albuquerque",19,22874
"1348",32387,"From: 01 Jan 2019","To: 31 Dec 2019","New Mexico",2019,101,"Afghanistan",15,"Albuquerque",15,27514
"1349",60139,"From: 01 Jan 2002","To: 31 Dec 2002","New York",2002,2586,"Afghanistan",91,"Buffalo",16,30289
"1350",109115,"From: 01 Jan 2003","To: 31 Dec 2003","New York",2003,2445,"Afghanistan",63,"Astoria",1,32235
"1351",72421,"From: 01 Jan 2004","To: 31 Dec 2004","New York",2004,3150,"Afghanistan",47,"Amherst",1,56342
"1352",78789,"From: 01 Jan 2005","To: 31 Dec 2005","New York",2005,2517,"Afghanistan",54,"Brooklyn",9,51897
"1353",89936,"From: 01 Jan 2006","To: 31 Dec 2006","New York",2006,2249,"Afghanistan",79,"Albany",23,39552
"1354",84582,"From: 01 Jan 2007","To: 31 Dec 2007","New York",2007,2765,"Afghanistan",20,"Albany",5,47753
"1355",42347,"From: 01 Jan 2008","To: 31 Dec 2008","New York",2008,3928,"Afghanistan",61,"Albany",23,64733
"1356",48366,"From: 01 Jan 2009","To: 31 Dec 2009","New York",2009,5003,"Afghanistan",15,"Buffalo",8,79942
"1357",95520,"From: 01 Jan 2010","To: 31 Dec 2010","New York",2010,4168,"Afghanistan",21,"Albany",4,71361
"1358",100909,"From: 01 Jan 2011","To: 31 Dec 2011","New York",2011,3421,"Afghanistan",12,"Albany",3,51458
"1359",6328,"From: 01 Jan 2012","To: 31 Dec 2012","New York",2012,3754,"Afghanistan",46,"Albany",13,66292
"1360",21817,"From: 01 Jan 2013","To: 31 Dec 2013","New York",2013,4007,"Afghanistan",57,"Albany",20,66066
"1361",27461,"From: 01 Jan 2014","To: 31 Dec 2014","New York",2014,4012,"Afghanistan",79,"Albany",31,72820
"1362",54355,"From: 01 Jan 2015","To: 31 Dec 2015","New York",2015,3904,"Afghanistan",78,"Albany",25,66517
"1363",12046,"From: 01 Jan 2016","To: 31 Dec 2016","New York",2016,5830,"Afghanistan",338,"Albany",176,96874
"1364",1352,"From: 01 Jan 2017","To: 31 Dec 2017","New York",2017,1903,"Afghanistan",76,"Albany",14,33368
"1365",17863,"From: 01 Jan 2018","To: 31 Dec 2018","New York",2018,1362,"Afghanistan",61,"Albany",22,22874
"1366",32392,"From: 01 Jan 2019","To: 31 Dec 2019","New York",2019,1617,"Afghanistan",117,"Albany",27,27514
"1367",3991,"From: 01 Jan 2017","To: 31 Dec 2017","New Zealand",2017,5,"Kentucky",5,"Louisville",5,33368
"1368",92611,"From: 01 Jan 2006","To: 31 Dec 2006","Niger",2006,1,"Illinois",1,"East Moline",1,39552
"1369",9520,"From: 01 Jan 2012","To: 31 Dec 2012","Niger",2012,4,"New York",4,"Syracuse",4,66292
"1370",19684,"From: 01 Jan 2018","To: 31 Dec 2018","Niger",2018,2,"Georgia",1,"Atlanta",1,22874
"1371",62761,"From: 01 Jan 2002","To: 31 Dec 2002","Nigeria",2002,31,"Arizona",2,"Phoenix",2,30289
"1372",111891,"From: 01 Jan 2003","To: 31 Dec 2003","Nigeria",2003,62,"Arizona",9,"Phoenix",5,32235
"1373",75635,"From: 01 Jan 2004","To: 31 Dec 2004","Nigeria",2004,28,"Arizona",9,"Phoenix",9,56342
"1374",81604,"From: 01 Jan 2005","To: 31 Dec 2005","Nigeria",2005,11,"California",3,"Oakland",3,51897
"1375",92612,"From: 01 Jan 2006","To: 31 Dec 2006","Nigeria",2006,11,"Georgia",5,"Decatur",5,39552
"1376",87498,"From: 01 Jan 2007","To: 31 Dec 2007","Nigeria",2007,25,"Arizona",1,"Phoenix",1,47753
"1377",45801,"From: 01 Jan 2008","To: 31 Dec 2008","Nigeria",2008,73,"Arizona",7,"Glendale",4,64733
"1378",52010,"From: 01 Jan 2009","To: 31 Dec 2009","Nigeria",2009,1,"Missouri",1,"Saint Louis",1,79942
"1379",98929,"From: 01 Jan 2010","To: 31 Dec 2010","Nigeria",2010,2,"Florida",1,"Jacksonville",1,71361
"1380",103622,"From: 01 Jan 2011","To: 31 Dec 2011","Nigeria",2011,1,"Missouri",1,"Saint Louis",1,51458
"1381",9521,"From: 01 Jan 2012","To: 31 Dec 2012","Nigeria",2012,2,"California",1,"San Diego",1,66292
"1382",25227,"From: 01 Jan 2013","To: 31 Dec 2013","Nigeria",2013,6,"Florida",1,"Jacksonville",1,66066
"1383",30837,"From: 01 Jan 2014","To: 31 Dec 2014","Nigeria",2014,1,"Michigan",1,"Lansing",1,72820
"1384",57609,"From: 01 Jan 2015","To: 31 Dec 2015","Nigeria",2015,3,"Massachusetts",1,"Waltham",1,66517
"1385",15905,"From: 01 Jan 2016","To: 31 Dec 2016","Nigeria",2016,7,"North Carolina",3,"Durham",3,96874
"1386",3992,"From: 01 Jan 2017","To: 31 Dec 2017","Nigeria",2017,2,"Kansas",1,"Overland Park",1,33368
"1387",19686,"From: 01 Jan 2018","To: 31 Dec 2018","Nigeria",2018,1,"Michigan",1,"Traverse City",1,22874
"1388",60364,"From: 01 Jan 2002","To: 31 Dec 2002","North Carolina",2002,1387,"Belarus",13,"Charlotte",6,30289
"1389",109334,"From: 01 Jan 2003","To: 31 Dec 2003","North Carolina",2003,688,"Afghanistan",1,"Greensboro",1,32235
"1390",72618,"From: 01 Jan 2004","To: 31 Dec 2004","North Carolina",2004,1161,"Azerbaijan",10,"Charlotte",3,56342
"1391",78980,"From: 01 Jan 2005","To: 31 Dec 2005","North Carolina",2005,1410,"Angola",4,"Knightdale",4,51897
"1392",90117,"From: 01 Jan 2006","To: 31 Dec 2006","North Carolina",2006,1120,"Belarus",3,"Charlotte",3,39552
"1393",84731,"From: 01 Jan 2007","To: 31 Dec 2007","North Carolina",2007,1788,"Azerbaijan",6,"Charlotte",6,47753
"1394",42532,"From: 01 Jan 2008","To: 31 Dec 2008","North Carolina",2008,2371,"Afghanistan",15,"Charlotte",14,64733
"1395",48536,"From: 01 Jan 2009","To: 31 Dec 2009","North Carolina",2009,2548,"Afghanistan",2,"High Point",2,79942
"1396",95676,"From: 01 Jan 2010","To: 31 Dec 2010","North Carolina",2010,2360,"Afghanistan",4,"Charlotte",3,71361
"1397",101037,"From: 01 Jan 2011","To: 31 Dec 2011","North Carolina",2011,1899,"Afghanistan",15,"Durham",3,51458
"1398",6459,"From: 01 Jan 2012","To: 31 Dec 2012","North Carolina",2012,2376,"Afghanistan",26,"Durham",3,66292
"1399",21957,"From: 01 Jan 2013","To: 31 Dec 2013","North Carolina",2013,2228,"Afghanistan",14,"Durham",1,66066
"1400",27593,"From: 01 Jan 2014","To: 31 Dec 2014","North Carolina",2014,2481,"Afghanistan",29,"High Point",9,72820
"1401",54501,"From: 01 Jan 2015","To: 31 Dec 2015","North Carolina",2015,2369,"Afghanistan",46,"Charlotte",5,66517
"1402",12229,"From: 01 Jan 2016","To: 31 Dec 2016","North Carolina",2016,3719,"Afghanistan",142,"Charlotte",17,96874
"1403",1495,"From: 01 Jan 2017","To: 31 Dec 2017","North Carolina",2017,1280,"Afghanistan",36,"Charlotte",9,33368
"1404",17954,"From: 01 Jan 2018","To: 31 Dec 2018","North Carolina",2018,961,"Afghanistan",18,"Durham",3,22874
"1405",32486,"From: 01 Jan 2019","To: 31 Dec 2019","North Carolina",2019,1155,"Afghanistan",37,"Charlotte",8,27514
"1406",60429,"From: 01 Jan 2002","To: 31 Dec 2002","North Dakota",2002,60,"Afghanistan",5,"Fargo",5,30289
"1407",109397,"From: 01 Jan 2003","To: 31 Dec 2003","North Dakota",2003,120,"Bosnia and Herzegovina",1,"Fargo",1,32235
"1408",72714,"From: 01 Jan 2004","To: 31 Dec 2004","North Dakota",2004,232,"Afghanistan",2,"Fargo",2,56342
"1409",79059,"From: 01 Jan 2005","To: 31 Dec 2005","North Dakota",2005,244,"Colombia",2,"Fargo",2,51897
"1410",90193,"From: 01 Jan 2006","To: 31 Dec 2006","North Dakota",2006,154,"Burundi",4,"Grand Forks",4,39552
"1411",84825,"From: 01 Jan 2007","To: 31 Dec 2007","North Dakota",2007,214,"Burundi",78,"Fargo",63,47753
"1412",42629,"From: 01 Jan 2008","To: 31 Dec 2008","North Dakota",2008,463,"Bhutan",161,"Fargo",125,64733
"1413",48618,"From: 01 Jan 2009","To: 31 Dec 2009","North Dakota",2009,503,"Afghanistan",6,"Fargo",6,79942
"1414",95765,"From: 01 Jan 2010","To: 31 Dec 2010","North Dakota",2010,441,"Bhutan",222,"Fargo",173,71361
"1415",101111,"From: 01 Jan 2011","To: 31 Dec 2011","North Dakota",2011,402,"Afghanistan",5,"Fargo",5,51458
"1416",6560,"From: 01 Jan 2012","To: 31 Dec 2012","North Dakota",2012,487,"Bhutan",372,"Fargo",273,66292
"1417",22052,"From: 01 Jan 2013","To: 31 Dec 2013","North Dakota",2013,544,"Bhutan",296,"Fargo",205,66066
"1418",27701,"From: 01 Jan 2014","To: 31 Dec 2014","North Dakota",2014,531,"Afghanistan",7,"Fargo",5,72820
"1419",54614,"From: 01 Jan 2015","To: 31 Dec 2015","North Dakota",2015,518,"Afghanistan",2,"Fargo",2,66517
"1420",12384,"From: 01 Jan 2016","To: 31 Dec 2016","North Dakota",2016,560,"Afghanistan",8,"Bismarck",5,96874
"1421",1602,"From: 01 Jan 2017","To: 31 Dec 2017","North Dakota",2017,361,"Bhutan",184,"Fargo",145,33368
"1422",18017,"From: 01 Jan 2018","To: 31 Dec 2018","North Dakota",2018,80,"Afghanistan",11,"Fargo",11,22874
"1423",32564,"From: 01 Jan 2019","To: 31 Dec 2019","North Dakota",2019,126,"Afghanistan",10,"Fargo",10,27514
"1424",15908,"From: 01 Jan 2016","To: 31 Dec 2016","Norway",2016,2,"New York",1,"Syracuse",1,96874
"1425",60436,"From: 01 Jan 2002","To: 31 Dec 2002","Ohio",2002,616,"Afghanistan",41,"Cincinnati",20,30289
"1426",109411,"From: 01 Jan 2003","To: 31 Dec 2003","Ohio",2003,711,"Afghanistan",10,"Cincinnati",5,32235
"1427",72729,"From: 01 Jan 2004","To: 31 Dec 2004","Ohio",2004,1550,"Afghanistan",1,"Cincinnati",1,56342
"1428",79071,"From: 01 Jan 2005","To: 31 Dec 2005","Ohio",2005,1590,"Afghanistan",2,"Cincinnati",1,51897
"1429",90202,"From: 01 Jan 2006","To: 31 Dec 2006","Ohio",2006,2050,"Afghanistan",6,"Cincinnati",1,39552
"1430",84839,"From: 01 Jan 2007","To: 31 Dec 2007","Ohio",2007,1403,"Afghanistan",18,"Akron",7,47753
"1431",42646,"From: 01 Jan 2008","To: 31 Dec 2008","Ohio",2008,1423,"Bhutan",347,"Akron",53,64733
"1432",48638,"From: 01 Jan 2009","To: 31 Dec 2009","Ohio",2009,1822,"Afghanistan",1,"Cleveland",1,79942
"1433",95784,"From: 01 Jan 2010","To: 31 Dec 2010","Ohio",2010,1815,"Afghanistan",2,"Cleveland",2,71361
"1434",101126,"From: 01 Jan 2011","To: 31 Dec 2011","Ohio",2011,1619,"Afghanistan",16,"Cleveland",16,51458
"1435",6573,"From: 01 Jan 2012","To: 31 Dec 2012","Ohio",2012,2655,"Afghanistan",7,"Columbus",7,66292
"1436",22068,"From: 01 Jan 2013","To: 31 Dec 2013","Ohio",2013,2745,"Afghanistan",3,"Cleveland",3,66066
"1437",27720,"From: 01 Jan 2014","To: 31 Dec 2014","Ohio",2014,2925,"Afghanistan",9,"Cleveland",9,72820
"1438",54632,"From: 01 Jan 2015","To: 31 Dec 2015","Ohio",2015,2898,"Afghanistan",39,"Akron",6,66517
"1439",12402,"From: 01 Jan 2016","To: 31 Dec 2016","Ohio",2016,4857,"Afghanistan",147,"Akron",112,96874
"1440",1620,"From: 01 Jan 2017","To: 31 Dec 2017","Ohio",2017,2086,"Afghanistan",21,"Akron",15,33368
"1441",18025,"From: 01 Jan 2018","To: 31 Dec 2018","Ohio",2018,1059,"Afghanistan",44,"Akron",29,22874
"1442",32579,"From: 01 Jan 2019","To: 31 Dec 2019","Ohio",2019,1288,"Afghanistan",4,"Akron",3,27514
"1443",60515,"From: 01 Jan 2002","To: 31 Dec 2002","Oklahoma",2002,48,"Afghanistan",2,"Oklahoma City",2,30289
"1444",109492,"From: 01 Jan 2003","To: 31 Dec 2003","Oklahoma",2003,80,"Afghanistan",13,"Oklahoma City",13,32235
"1445",72813,"From: 01 Jan 2004","To: 31 Dec 2004","Oklahoma",2004,92,"Afghanistan",1,"Oklahoma City",1,56342
"1446",79136,"From: 01 Jan 2005","To: 31 Dec 2005","Oklahoma",2005,142,"Azerbaijan",3,"Tulsa",3,51897
"1447",90279,"From: 01 Jan 2006","To: 31 Dec 2006","Oklahoma",2006,90,"Burma",13,"Tulsa",13,39552
"1448",84900,"From: 01 Jan 2007","To: 31 Dec 2007","Oklahoma",2007,154,"Afghanistan",2,"Oklahoma City",2,47753
"1449",42715,"From: 01 Jan 2008","To: 31 Dec 2008","Oklahoma",2008,231,"Afghanistan",7,"Oklahoma City",7,64733
"1450",48714,"From: 01 Jan 2009","To: 31 Dec 2009","Oklahoma",2009,175,"Afghanistan",4,"Oklahoma City",4,79942
"1451",95867,"From: 01 Jan 2010","To: 31 Dec 2010","Oklahoma",2010,219,"Burma",135,"Guymon",7,71361
"1452",101194,"From: 01 Jan 2011","To: 31 Dec 2011","Oklahoma",2011,240,"Burma",227,"Guymon",6,51458
"1453",6651,"From: 01 Jan 2012","To: 31 Dec 2012","Oklahoma",2012,300,"Burma",251,"Enid",1,66292
"1454",22154,"From: 01 Jan 2013","To: 31 Dec 2013","Oklahoma",2013,288,"Afghanistan",10,"Oklahoma City",10,66066
"1455",27817,"From: 01 Jan 2014","To: 31 Dec 2014","Oklahoma",2014,424,"Burma",378,"Edmond",5,72820
"1456",54747,"From: 01 Jan 2015","To: 31 Dec 2015","Oklahoma",2015,548,"Burma",464,"Glenpool",14,66517
"1457",12522,"From: 01 Jan 2016","To: 31 Dec 2016","Oklahoma",2016,468,"Belarus",1,"Broken Arrow",1,96874
"1458",1706,"From: 01 Jan 2017","To: 31 Dec 2017","Oklahoma",2017,193,"Burma",127,"Glenpool",16,33368
"1459",18081,"From: 01 Jan 2018","To: 31 Dec 2018","Oklahoma",2018,108,"Burma",61,"Glenpool",4,22874
"1460",32641,"From: 01 Jan 2019","To: 31 Dec 2019","Oklahoma",2019,236,"Burma",180,"Glenpool",41,27514
"1461",3994,"From: 01 Jan 2017","To: 31 Dec 2017","Oman",2017,1,"Washington",1,"Kent",1,33368
"1462",60526,"From: 01 Jan 2002","To: 31 Dec 2002","Oregon",2002,1074,"Afghanistan",20,"Portland",13,30289
"1463",109507,"From: 01 Jan 2003","To: 31 Dec 2003","Oregon",2003,987,"Afghanistan",7,"Aloha",7,32235
"1464",72828,"From: 01 Jan 2004","To: 31 Dec 2004","Oregon",2004,1289,"Afghanistan",15,"Portland",15,56342
"1465",79151,"From: 01 Jan 2005","To: 31 Dec 2005","Oregon",2005,1102,"Belarus",12,"Portland",10,51897
"1466",90290,"From: 01 Jan 2006","To: 31 Dec 2006","Oregon",2006,848,"Afghanistan",6,"Beaverton",1,39552
"1467",84915,"From: 01 Jan 2007","To: 31 Dec 2007","Oregon",2007,641,"Afghanistan",10,"Portland",10,47753
"1468",42736,"From: 01 Jan 2008","To: 31 Dec 2008","Oregon",2008,708,"Afghanistan",19,"Portland",19,64733
"1469",48730,"From: 01 Jan 2009","To: 31 Dec 2009","Oregon",2009,668,"Afghanistan",11,"Portland",11,79942
"1470",95882,"From: 01 Jan 2010","To: 31 Dec 2010","Oregon",2010,1162,"Afghanistan",17,"Portland",17,71361
"1471",101208,"From: 01 Jan 2011","To: 31 Dec 2011","Oregon",2011,697,"Afghanistan",26,"Portland",26,51458
"1472",6669,"From: 01 Jan 2012","To: 31 Dec 2012","Oregon",2012,740,"Afghanistan",13,"Portland",13,66292
"1473",22168,"From: 01 Jan 2013","To: 31 Dec 2013","Oregon",2013,878,"Afghanistan",11,"Portland",11,66066
"1474",27831,"From: 01 Jan 2014","To: 31 Dec 2014","Oregon",2014,1109,"Afghanistan",23,"Portland",23,72820
"1475",54766,"From: 01 Jan 2015","To: 31 Dec 2015","Oregon",2015,949,"Afghanistan",16,"Portland",16,66517
"1476",12548,"From: 01 Jan 2016","To: 31 Dec 2016","Oregon",2016,1566,"Afghanistan",23,"Portland",23,96874
"1477",1722,"From: 01 Jan 2017","To: 31 Dec 2017","Oregon",2017,642,"Afghanistan",9,"Portland",9,33368
"1478",18093,"From: 01 Jan 2018","To: 31 Dec 2018","Oregon",2018,437,"Afghanistan",10,"Gresham",2,22874
"1479",32654,"From: 01 Jan 2019","To: 31 Dec 2019","Oregon",2019,529,"Armenia",5,"Portland",5,27514
"1480",62775,"From: 01 Jan 2002","To: 31 Dec 2002","Pakistan",2002,1,"New Jersey",1,"Keyport",1,30289
"1481",111908,"From: 01 Jan 2003","To: 31 Dec 2003","Pakistan",2003,20,"Maryland",1,"Baltimore",1,32235
"1482",75648,"From: 01 Jan 2004","To: 31 Dec 2004","Pakistan",2004,8,"Maryland",1,"Wheaton",1,56342
"1483",81609,"From: 01 Jan 2005","To: 31 Dec 2005","Pakistan",2005,9,"Michigan",1,"Okemos",1,51897
"1484",92615,"From: 01 Jan 2006","To: 31 Dec 2006","Pakistan",2006,30,"Georgia",6,"Decatur",6,39552
"1485",87506,"From: 01 Jan 2007","To: 31 Dec 2007","Pakistan",2007,39,"Georgia",7,"Decatur",7,47753
"1486",45818,"From: 01 Jan 2008","To: 31 Dec 2008","Pakistan",2008,85,"Georgia",6,"Decatur",6,64733
"1487",52011,"From: 01 Jan 2009","To: 31 Dec 2009","Pakistan",2009,83,"California",10,"Cerritos",9,79942
"1488",98931,"From: 01 Jan 2010","To: 31 Dec 2010","Pakistan",2010,43,"Georgia",6,"Decatur",6,71361
